,Product ID,Product Name,Category,Price
2983,2984,Product 2984,Sports,252.43
2984,2985,Product 2985,Books,25.52
2985,2986,Product 2986,Electronics,86.91
2986,2987,Product 2987,Home Goods,227.57
2987,2988,Product 2988,Books,22.26
2988,2989,Product 2989,Home Goods,309.42
2989,2990,Product 2990,Clothing,247.5
2990,2991,Product 2991,Clothing,435.89
2991,2992,Product 2992,Books,364.24
2992,2993,Product 2993,Books,303.66
2993,2994,Product 2994,Books,118.77
2994,2995,Product 2995,Sports,122.57
2995,2996,Product 2996,Books,74.83
2996,2997,Product 2997,Home Goods,408.6
2997,2998,Product 2998,Sports,171.06
2998,2999,Product 2999,Electronics,40.77
2999,3000,Product 3000,Books,404.18
3000,3001,Product 3001,Clothing,410.21
3001,3002,Product 3002,Home Goods,107.55
3002,3003,Product 3003,Home Goods,239.72
3003,3004,Product 3004,Clothing,136.14
3004,3005,Product 3005,Sports,433.76
3005,3006,Product 3006,Home Goods,211.64
3006,3007,Product 3007,Clothing,81.58
3007,3008,Product 3008,Electronics,382.53
3008,3009,Product 3009,Clothing,265.76
3009,3010,Product 3010,Books,107.38
3010,3011,Product 3011,Home Goods,32.01
3011,3012,Product 3012,Home Goods,456.05
3012,3013,Product 3013,Electronics,461.83
3013,3014,Product 3014,Home Goods,304.02
3014,3015,Product 3015,Home Goods,176.3
3015,3016,Product 3016,Sports,177.3
3016,3017,Product 3017,Clothing,413.21
3017,3018,Product 3018,Electronics,330.96
3018,3019,Product 3019,Books,478.09
3019,3020,Product 3020,Electronics,40.59
3020,3021,Product 3021,Clothing,305.57
3021,3022,Product 3022,Electronics,28.85
3022,3023,Product 3023,Sports,53.21
3023,3024,Product 3024,Sports,389.9
3024,3025,Product 3025,Books,166.01
3025,3026,Product 3026,Electronics,406.69
3026,3027,Product 3027,Home Goods,279.64
3027,3028,Product 3028,Electronics,352.88
3028,3029,Product 3029,Home Goods,252.3
3029,3030,Product 3030,Home Goods,224.32
3030,3031,Product 3031,Home Goods,130.08
3031,3032,Product 3032,Electronics,161.26
3032,3033,Product 3033,Home Goods,307.56
3033,3034,Product 3034,Electronics,118.73
3034,3035,Product 3035,Sports,187.79
3035,3036,Product 3036,Clothing,488.34
3036,3037,Product 3037,Home Goods,98.96
3037,3038,Product 3038,Sports,224.05
3038,3039,Product 3039,Clothing,93.73
3039,3040,Product 3040,Books,9.7
3040,3041,Product 3041,Electronics,369.82
3041,3042,Product 3042,Books,495.84
3042,3043,Product 3043,Electronics,199.72
3043,3044,Product 3044,Clothing,83.95
3044,3045,Product 3045,Books,282.07
3045,3046,Product 3046,Clothing,455.28
3046,3047,Product 3047,Clothing,109.42
3047,3048,Product 3048,Clothing,237.22
3048,3049,Product 3049,Books,345.79
3049,3050,Product 3050,Clothing,253.73
3050,3051,Product 3051,Books,358.99
3051,3052,Product 3052,Books,347.33
3052,3053,Product 3053,Books,33.85
3053,3054,Product 3054,Sports,246.48
3054,3055,Product 3055,Clothing,98.1
3055,3056,Product 3056,Sports,224.14
3056,3057,Product 3057,Clothing,318.98
3057,3058,Product 3058,Clothing,430.89
3058,3059,Product 3059,Sports,141.27
3059,3060,Product 3060,Clothing,108.9
3060,3061,Product 3061,Clothing,332.43
3061,3062,Product 3062,Home Goods,469.33
3062,3063,Product 3063,Sports,36.48
3063,3064,Product 3064,Clothing,158.68
3064,3065,Product 3065,Electronics,53.51
3065,3066,Product 3066,Home Goods,373.14
3066,3067,Product 3067,Electronics,63.32
3067,3068,Product 3068,Clothing,108.28
3068,3069,Product 3069,Books,248.36
3069,3070,Product 3070,Sports,259.95
3070,3071,Product 3071,Sports,149.92
3071,3072,Product 3072,Clothing,254.07
3072,3073,Product 3073,Electronics,29.87
3073,3074,Product 3074,Clothing,220.46
3074,3075,Product 3075,Clothing,409.41
3075,3076,Product 3076,Electronics,96.92
3076,3077,Product 3077,Clothing,395.05
3077,3078,Product 3078,Clothing,109.59
3078,3079,Product 3079,Clothing,472.82
3079,3080,Product 3080,Sports,457.83
3080,3081,Product 3081,Sports,272.38
3081,3082,Product 3082,Home Goods,401.61
3082,3083,Product 3083,Clothing,370.49
3083,3084,Product 3084,Clothing,484.46
3084,3085,Product 3085,Books,396.87
3085,3086,Product 3086,Sports,108.44
3086,3087,Product 3087,Clothing,289.42
3087,3088,Product 3088,Clothing,303.7
3088,3089,Product 3089,Home Goods,77.33
3089,3090,Product 3090,Electronics,216.6
3090,3091,Product 3091,Home Goods,419.62
3091,3092,Product 3092,Clothing,314.7
3092,3093,Product 3093,Sports,353.27
3093,3094,Product 3094,Books,481.26
3094,3095,Product 3095,Electronics,332.13
3095,3096,Product 3096,Books,411.28
3096,3097,Product 3097,Home Goods,88.32
3097,3098,Product 3098,Home Goods,288.95
3098,3099,Product 3099,Clothing,499.67
3099,3100,Product 3100,Home Goods,211.89
3100,3101,Product 3101,Home Goods,282.82
3101,3102,Product 3102,Home Goods,212.74
3102,3103,Product 3103,Home Goods,383.09
3103,3104,Product 3104,Electronics,81.6
3104,3105,Product 3105,Electronics,159.7
3105,3106,Product 3106,Books,254.06
3106,3107,Product 3107,Home Goods,472.95
3107,3108,Product 3108,Home Goods,368.94
3108,3109,Product 3109,Home Goods,425.04
3109,3110,Product 3110,Clothing,67.2
3110,3111,Product 3111,Clothing,17.04
3111,3112,Product 3112,Electronics,324.98
3112,3113,Product 3113,Clothing,13.7
3113,3114,Product 3114,Home Goods,235.63
3114,3115,Product 3115,Electronics,173.82
3115,3116,Product 3116,Electronics,177.5
3116,3117,Product 3117,Sports,302.66
3117,3118,Product 3118,Books,188.76
3118,3119,Product 3119,Clothing,247.63
3119,3120,Product 3120,Books,459.86
3120,3121,Product 3121,Home Goods,222.29
3121,3122,Product 3122,Books,336.09
3122,3123,Product 3123,Home Goods,352.77
3123,3124,Product 3124,Clothing,183.9
3124,3125,Product 3125,Sports,389.12
3125,3126,Product 3126,Clothing,49.44
3126,3127,Product 3127,Home Goods,332.55
3127,3128,Product 3128,Sports,433.28
3128,3129,Product 3129,Books,64.59
3129,3130,Product 3130,Clothing,467.63
3130,3131,Product 3131,Books,188.95
3131,3132,Product 3132,Books,247.47
3132,3133,Product 3133,Books,270.35
3133,3134,Product 3134,Sports,116.13
3134,3135,Product 3135,Electronics,429.88
3135,3136,Product 3136,Sports,461.98
3136,3137,Product 3137,Sports,31.28
3137,3138,Product 3138,Clothing,70.83
3138,3139,Product 3139,Books,251.23
3139,3140,Product 3140,Electronics,362.67
3140,3141,Product 3141,Clothing,352.31
3141,3142,Product 3142,Electronics,258.57
3142,3143,Product 3143,Clothing,181.18
3143,3144,Product 3144,Electronics,77.67
3144,3145,Product 3145,Clothing,438.26
3145,3146,Product 3146,Sports,497.51
3146,3147,Product 3147,Electronics,31.19
3147,3148,Product 3148,Sports,400.5
3148,3149,Product 3149,Home Goods,77.2
3149,3150,Product 3150,Sports,355.82
3150,3151,Product 3151,Electronics,467.12
3151,3152,Product 3152,Sports,269.74
3152,3153,Product 3153,Electronics,245.97
3153,3154,Product 3154,Clothing,130.77
3154,3155,Product 3155,Electronics,201.52
3155,3156,Product 3156,Electronics,20.92
3156,3157,Product 3157,Clothing,338.51
3157,3158,Product 3158,Clothing,292.77
3158,3159,Product 3159,Electronics,220.84
3159,3160,Product 3160,Books,82.1
3160,3161,Product 3161,Clothing,474.99
3161,3162,Product 3162,Home Goods,305.84
3162,3163,Product 3163,Clothing,406.23
3163,3164,Product 3164,Home Goods,390.82
3164,3165,Product 3165,Electronics,214.29
3165,3166,Product 3166,Home Goods,259.32
3166,3167,Product 3167,Books,215.27
3167,3168,Product 3168,Home Goods,312.74
3168,3169,Product 3169,Sports,118.76
3169,3170,Product 3170,Clothing,318.32
3170,3171,Product 3171,Home Goods,233.05
3171,3172,Product 3172,Clothing,193.16
3172,3173,Product 3173,Electronics,343.02
3173,3174,Product 3174,Electronics,104.62
3174,3175,Product 3175,Sports,361.76
3175,3176,Product 3176,Sports,482.05
3176,3177,Product 3177,Home Goods,190.75
3177,3178,Product 3178,Home Goods,71.11
3178,3179,Product 3179,Clothing,305.63
3179,3180,Product 3180,Electronics,193.41
3180,3181,Product 3181,Electronics,60.33
3181,3182,Product 3182,Books,486.41
3182,3183,Product 3183,Sports,347.77
3183,3184,Product 3184,Sports,35.05
3184,3185,Product 3185,Electronics,476.59
3185,3186,Product 3186,Home Goods,99.11
3186,3187,Product 3187,Books,376.82
3187,3188,Product 3188,Clothing,25.1
3188,3189,Product 3189,Home Goods,420.57
3189,3190,Product 3190,Electronics,491.71
3190,3191,Product 3191,Sports,286.97
3191,3192,Product 3192,Electronics,97.49
3192,3193,Product 3193,Sports,315.47
3193,3194,Product 3194,Books,202.51
3194,3195,Product 3195,Clothing,402.3
3195,3196,Product 3196,Home Goods,494.32
3196,3197,Product 3197,Books,103.88
3197,3198,Product 3198,Clothing,134.38
3198,3199,Product 3199,Clothing,144.17
3199,3200,Product 3200,Books,287.4
3200,3201,Product 3201,Clothing,103.64
3201,3202,Product 3202,Clothing,177.26
3202,3203,Product 3203,Sports,405.77
3203,3204,Product 3204,Sports,414.96
3204,3205,Product 3205,Books,249.39
3205,3206,Product 3206,Sports,385.47
3206,3207,Product 3207,Home Goods,168.65
3207,3208,Product 3208,Home Goods,35.85
3208,3209,Product 3209,Electronics,92.18
3209,3210,Product 3210,Home Goods,44.17
3210,3211,Product 3211,Electronics,417.63
3211,3212,Product 3212,Clothing,469.82
3212,3213,Product 3213,Books,408.48
3213,3214,Product 3214,Clothing,241.32
3214,3215,Product 3215,Home Goods,309.1
3215,3216,Product 3216,Electronics,44.22
3216,3217,Product 3217,Books,139.53
3217,3218,Product 3218,Books,422.68
3218,3219,Product 3219,Electronics,487.63
3219,3220,Product 3220,Electronics,283.68
3220,3221,Product 3221,Books,33.98
3221,3222,Product 3222,Books,374.75
3222,3223,Product 3223,Home Goods,442.73
3223,3224,Product 3224,Home Goods,27.63
3224,3225,Product 3225,Electronics,209.46
3225,3226,Product 3226,Clothing,413.58
3226,3227,Product 3227,Clothing,227.71
3227,3228,Product 3228,Sports,133.54
3228,3229,Product 3229,Books,352.65
3229,3230,Product 3230,Sports,345.77
3230,3231,Product 3231,Books,264.65
3231,3232,Product 3232,Books,130.01
3232,3233,Product 3233,Books,172.99
3233,3234,Product 3234,Sports,318.51
3234,3235,Product 3235,Books,350.8
3235,3236,Product 3236,Sports,39.63
3236,3237,Product 3237,Sports,333.08
3237,3238,Product 3238,Electronics,458.75
3238,3239,Product 3239,Electronics,253.69
3239,3240,Product 3240,Sports,287.13
3240,3241,Product 3241,Clothing,274.56
3241,3242,Product 3242,Clothing,281.56
3242,3243,Product 3243,Home Goods,290.42
3243,3244,Product 3244,Electronics,252.93
3244,3245,Product 3245,Clothing,94.08
3245,3246,Product 3246,Sports,420.46
3246,3247,Product 3247,Sports,448.07
3247,3248,Product 3248,Electronics,490.66
3248,3249,Product 3249,Sports,178.32
3249,3250,Product 3250,Sports,164.1
3250,3251,Product 3251,Clothing,402.73
3251,3252,Product 3252,Books,446.58
3252,3253,Product 3253,Electronics,286.94
3253,3254,Product 3254,Clothing,414.42
3254,3255,Product 3255,Home Goods,310.59
3255,3256,Product 3256,Clothing,217.28
3256,3257,Product 3257,Books,9.28
3257,3258,Product 3258,Sports,472.48
3258,3259,Product 3259,Clothing,41.05
3259,3260,Product 3260,Sports,408.58
3260,3261,Product 3261,Electronics,492.56
3261,3262,Product 3262,Clothing,176.3
3262,3263,Product 3263,Sports,49.85
3263,3264,Product 3264,Books,164.68
3264,3265,Product 3265,Clothing,175.53
3265,3266,Product 3266,Home Goods,53.82
3266,3267,Product 3267,Sports,90.22
3267,3268,Product 3268,Sports,298.22
3268,3269,Product 3269,Sports,41.66
3269,3270,Product 3270,Books,280.22
3270,3271,Product 3271,Sports,160.83
3271,3272,Product 3272,Home Goods,57.47
3272,3273,Product 3273,Clothing,340.99
3273,3274,Product 3274,Clothing,271.94
3274,3275,Product 3275,Electronics,277.97
3275,3276,Product 3276,Electronics,411.23
3276,3277,Product 3277,Clothing,227.52
3277,3278,Product 3278,Home Goods,339.36
3278,3279,Product 3279,Home Goods,132.38
3279,3280,Product 3280,Books,44.73
3280,3281,Product 3281,Books,423.8
3281,3282,Product 3282,Home Goods,166.23
3282,3283,Product 3283,Home Goods,416.51
3283,3284,Product 3284,Electronics,208.92
3284,3285,Product 3285,Sports,259.03
3285,3286,Product 3286,Electronics,294.17
3286,3287,Product 3287,Home Goods,223.52
3287,3288,Product 3288,Electronics,288.84
3288,3289,Product 3289,Books,330.06
3289,3290,Product 3290,Sports,107.27
3290,3291,Product 3291,Clothing,427.84
3291,3292,Product 3292,Electronics,310.51
3292,3293,Product 3293,Clothing,355.06
3293,3294,Product 3294,Home Goods,415.3
3294,3295,Product 3295,Books,397.35
3295,3296,Product 3296,Books,257.0
3296,3297,Product 3297,Home Goods,63.9
3297,3298,Product 3298,Home Goods,192.51
3298,3299,Product 3299,Electronics,449.78
3299,3300,Product 3300,Clothing,321.02
3300,3301,Product 3301,Sports,142.99
3301,3302,Product 3302,Books,315.68
3302,3303,Product 3303,Books,388.28
3303,3304,Product 3304,Home Goods,225.24
3304,3305,Product 3305,Home Goods,230.47
3305,3306,Product 3306,Sports,476.97
3306,3307,Product 3307,Clothing,462.24
3307,3308,Product 3308,Clothing,252.49
3308,3309,Product 3309,Home Goods,409.49
3309,3310,Product 3310,Home Goods,59.68
3310,3311,Product 3311,Books,65.84
3311,3312,Product 3312,Clothing,118.24
3312,3313,Product 3313,Electronics,107.18
3313,3314,Product 3314,Clothing,9.13
3314,3315,Product 3315,Clothing,92.1
3315,3316,Product 3316,Books,203.42
3316,3317,Product 3317,Clothing,310.48
3317,3318,Product 3318,Books,156.02
3318,3319,Product 3319,Sports,238.56
3319,3320,Product 3320,Home Goods,421.06
3320,3321,Product 3321,Clothing,225.78
3321,3322,Product 3322,Books,193.14
3322,3323,Product 3323,Electronics,63.93
3323,3324,Product 3324,Books,324.37
3324,3325,Product 3325,Books,183.92
3325,3326,Product 3326,Electronics,47.08
3326,3327,Product 3327,Clothing,167.21
3327,3328,Product 3328,Clothing,253.62
3328,3329,Product 3329,Electronics,218.79
3329,3330,Product 3330,Sports,42.69
3330,3331,Product 3331,Sports,467.11
3331,3332,Product 3332,Sports,267.79
3332,3333,Product 3333,Electronics,156.8
3333,3334,Product 3334,Electronics,233.95
3334,3335,Product 3335,Sports,46.8
3335,3336,Product 3336,Electronics,455.77
3336,3337,Product 3337,Books,118.22
3337,3338,Product 3338,Clothing,254.16
3338,3339,Product 3339,Home Goods,479.99
3339,3340,Product 3340,Home Goods,169.71
3340,3341,Product 3341,Electronics,271.34
3341,3342,Product 3342,Electronics,456.5
3342,3343,Product 3343,Electronics,255.5
3343,3344,Product 3344,Home Goods,342.44
3344,3345,Product 3345,Sports,382.46
3345,3346,Product 3346,Electronics,364.87
3346,3347,Product 3347,Clothing,396.61
3347,3348,Product 3348,Books,373.55
3348,3349,Product 3349,Clothing,142.08
3349,3350,Product 3350,Books,318.99
3350,3351,Product 3351,Sports,100.2
3351,3352,Product 3352,Sports,457.1
3352,3353,Product 3353,Books,42.04
3353,3354,Product 3354,Clothing,398.68
3354,3355,Product 3355,Clothing,370.84
3355,3356,Product 3356,Books,225.51
3356,3357,Product 3357,Sports,468.55
3357,3358,Product 3358,Clothing,144.05
3358,3359,Product 3359,Clothing,195.02
3359,3360,Product 3360,Home Goods,334.87
3360,3361,Product 3361,Electronics,302.27
3361,3362,Product 3362,Home Goods,6.53
3362,3363,Product 3363,Home Goods,388.96
3363,3364,Product 3364,Sports,498.83
3364,3365,Product 3365,Sports,334.5
3365,3366,Product 3366,Home Goods,126.19
3366,3367,Product 3367,Home Goods,423.77
3367,3368,Product 3368,Home Goods,12.34
3368,3369,Product 3369,Home Goods,432.67
3369,3370,Product 3370,Home Goods,33.03
3370,3371,Product 3371,Electronics,264.36
3371,3372,Product 3372,Clothing,153.64
3372,3373,Product 3373,Sports,387.51
3373,3374,Product 3374,Clothing,431.69
3374,3375,Product 3375,Electronics,276.89
3375,3376,Product 3376,Sports,454.44
3376,3377,Product 3377,Home Goods,127.81
3377,3378,Product 3378,Clothing,110.26
3378,3379,Product 3379,Sports,261.62
3379,3380,Product 3380,Electronics,469.79
3380,3381,Product 3381,Sports,417.35
3381,3382,Product 3382,Sports,137.31
3382,3383,Product 3383,Electronics,463.57
3383,3384,Product 3384,Electronics,25.8
3384,3385,Product 3385,Sports,224.06
3385,3386,Product 3386,Books,217.86
3386,3387,Product 3387,Home Goods,405.07
3387,3388,Product 3388,Home Goods,392.92
3388,3389,Product 3389,Sports,176.06
3389,3390,Product 3390,Sports,379.35
3390,3391,Product 3391,Clothing,145.68
3391,3392,Product 3392,Sports,459.52
3392,3393,Product 3393,Books,247.24
3393,3394,Product 3394,Sports,328.17
3394,3395,Product 3395,Clothing,423.69
3395,3396,Product 3396,Clothing,278.65
3396,3397,Product 3397,Clothing,96.88
3397,3398,Product 3398,Home Goods,48.04
3398,3399,Product 3399,Sports,51.33
3399,3400,Product 3400,Books,59.35
3400,3401,Product 3401,Books,256.21
3401,3402,Product 3402,Home Goods,370.02
3402,3403,Product 3403,Clothing,137.04
3403,3404,Product 3404,Books,371.03
3404,3405,Product 3405,Clothing,338.73
3405,3406,Product 3406,Clothing,302.99
3406,3407,Product 3407,Books,227.67
3407,3408,Product 3408,Clothing,282.22
3408,3409,Product 3409,Clothing,492.14
3409,3410,Product 3410,Electronics,439.46
3410,3411,Product 3411,Books,234.3
3411,3412,Product 3412,Clothing,154.94
3412,3413,Product 3413,Clothing,427.28
3413,3414,Product 3414,Electronics,199.51
3414,3415,Product 3415,Books,57.97
3415,3416,Product 3416,Clothing,34.73
3416,3417,Product 3417,Books,91.05
3417,3418,Product 3418,Books,485.43
3418,3419,Product 3419,Home Goods,456.95
3419,3420,Product 3420,Books,453.7
3420,3421,Product 3421,Home Goods,377.75
3421,3422,Product 3422,Home Goods,387.75
3422,3423,Product 3423,Books,245.26
3423,3424,Product 3424,Sports,61.36
3424,3425,Product 3425,Sports,102.77
3425,3426,Product 3426,Clothing,326.75
3426,3427,Product 3427,Sports,241.36
3427,3428,Product 3428,Books,139.92
3428,3429,Product 3429,Home Goods,70.91
3429,3430,Product 3430,Clothing,380.68
3430,3431,Product 3431,Electronics,446.13
3431,3432,Product 3432,Electronics,228.11
3432,3433,Product 3433,Clothing,499.37
3433,3434,Product 3434,Sports,448.73
3434,3435,Product 3435,Books,316.2
3435,3436,Product 3436,Books,250.57
3436,3437,Product 3437,Books,386.08
3437,3438,Product 3438,Electronics,129.86
3438,3439,Product 3439,Electronics,291.93
3439,3440,Product 3440,Electronics,53.69
3440,3441,Product 3441,Books,160.78
3441,3442,Product 3442,Books,15.67
3442,3443,Product 3443,Home Goods,300.0
3443,3444,Product 3444,Books,33.81
3444,3445,Product 3445,Books,481.75
3445,3446,Product 3446,Clothing,161.69
3446,3447,Product 3447,Clothing,55.57
3447,3448,Product 3448,Home Goods,106.33
3448,3449,Product 3449,Clothing,482.98
3449,3450,Product 3450,Books,166.46
3450,3451,Product 3451,Electronics,260.33
3451,3452,Product 3452,Electronics,424.9
3452,3453,Product 3453,Clothing,365.35
3453,3454,Product 3454,Home Goods,176.6
3454,3455,Product 3455,Electronics,355.09
3455,3456,Product 3456,Clothing,435.04
3456,3457,Product 3457,Home Goods,489.64
3457,3458,Product 3458,Clothing,495.13
3458,3459,Product 3459,Sports,390.0
3459,3460,Product 3460,Clothing,335.09
3460,3461,Product 3461,Clothing,351.62
3461,3462,Product 3462,Clothing,96.97
3462,3463,Product 3463,Sports,458.15
3463,3464,Product 3464,Sports,351.78
3464,3465,Product 3465,Clothing,46.14
3465,3466,Product 3466,Books,398.34
3466,3467,Product 3467,Books,408.35
3467,3468,Product 3468,Clothing,74.76
3468,3469,Product 3469,Sports,393.81
3469,3470,Product 3470,Books,103.33
3470,3471,Product 3471,Home Goods,124.19
3471,3472,Product 3472,Electronics,382.81
3472,3473,Product 3473,Electronics,254.66
3473,3474,Product 3474,Books,296.96
3474,3475,Product 3475,Clothing,378.62
3475,3476,Product 3476,Home Goods,382.49
3476,3477,Product 3477,Clothing,11.59
3477,3478,Product 3478,Electronics,120.14
3478,3479,Product 3479,Books,344.04
3479,3480,Product 3480,Books,345.28
3480,3481,Product 3481,Clothing,444.0
3481,3482,Product 3482,Sports,274.35
3482,3483,Product 3483,Sports,314.84
3483,3484,Product 3484,Home Goods,193.58
3484,3485,Product 3485,Books,126.2
3485,3486,Product 3486,Books,193.86
3486,3487,Product 3487,Clothing,397.02
3487,3488,Product 3488,Electronics,119.03
3488,3489,Product 3489,Clothing,127.61
3489,3490,Product 3490,Electronics,433.19
3490,3491,Product 3491,Sports,134.34
3491,3492,Product 3492,Books,481.4
3492,3493,Product 3493,Clothing,7.91
3493,3494,Product 3494,Home Goods,245.65
3494,3495,Product 3495,Books,458.99
3495,3496,Product 3496,Electronics,68.92
3496,3497,Product 3497,Books,166.1
3497,3498,Product 3498,Books,173.92
3498,3499,Product 3499,Electronics,336.58
3499,3500,Product 3500,Home Goods,444.76
3500,3501,Product 3501,Home Goods,153.64
3501,3502,Product 3502,Home Goods,350.99
3502,3503,Product 3503,Books,150.54
3503,3504,Product 3504,Sports,400.72
3504,3505,Product 3505,Electronics,179.68
3505,3506,Product 3506,Electronics,474.79
3506,3507,Product 3507,Home Goods,38.76
3507,3508,Product 3508,Clothing,197.84
3508,3509,Product 3509,Home Goods,26.18
3509,3510,Product 3510,Sports,447.3
3510,3511,Product 3511,Books,496.4
3511,3512,Product 3512,Books,185.93
3512,3513,Product 3513,Sports,395.24
3513,3514,Product 3514,Electronics,232.27
3514,3515,Product 3515,Clothing,454.43
3515,3516,Product 3516,Home Goods,467.73
3516,3517,Product 3517,Electronics,64.87
3517,3518,Product 3518,Books,66.3
3518,3519,Product 3519,Clothing,133.01
3519,3520,Product 3520,Clothing,379.69
3520,3521,Product 3521,Clothing,487.94
3521,3522,Product 3522,Sports,50.71
3522,3523,Product 3523,Books,373.9
3523,3524,Product 3524,Books,13.09
3524,3525,Product 3525,Clothing,454.08
3525,3526,Product 3526,Electronics,131.16
3526,3527,Product 3527,Electronics,71.54
3527,3528,Product 3528,Electronics,28.1
3528,3529,Product 3529,Clothing,494.99
3529,3530,Product 3530,Books,193.66
3530,3531,Product 3531,Clothing,91.22
3531,3532,Product 3532,Sports,79.51
3532,3533,Product 3533,Electronics,474.45
3533,3534,Product 3534,Electronics,68.71
3534,3535,Product 3535,Books,207.21
3535,3536,Product 3536,Electronics,484.08
3536,3537,Product 3537,Books,42.44
3537,3538,Product 3538,Books,406.28
3538,3539,Product 3539,Home Goods,225.99
3539,3540,Product 3540,Clothing,102.54
3540,3541,Product 3541,Home Goods,46.9
3541,3542,Product 3542,Sports,284.6
3542,3543,Product 3543,Home Goods,244.49
3543,3544,Product 3544,Electronics,149.11
3544,3545,Product 3545,Books,448.9
3545,3546,Product 3546,Clothing,226.31
3546,3547,Product 3547,Sports,344.75
3547,3548,Product 3548,Electronics,246.02
3548,3549,Product 3549,Electronics,373.75
3549,3550,Product 3550,Sports,143.42
3550,3551,Product 3551,Clothing,73.23
3551,3552,Product 3552,Electronics,469.87
3552,3553,Product 3553,Sports,54.03
3553,3554,Product 3554,Electronics,455.87
3554,3555,Product 3555,Home Goods,339.99
3555,3556,Product 3556,Sports,7.98
3556,3557,Product 3557,Electronics,435.33
3557,3558,Product 3558,Books,334.54
3558,3559,Product 3559,Clothing,55.11
3559,3560,Product 3560,Home Goods,297.52
3560,3561,Product 3561,Sports,235.4
3561,3562,Product 3562,Sports,328.05
3562,3563,Product 3563,Electronics,220.31
3563,3564,Product 3564,Clothing,101.3
3564,3565,Product 3565,Electronics,262.07
3565,3566,Product 3566,Clothing,14.9
3566,3567,Product 3567,Electronics,220.82
3567,3568,Product 3568,Clothing,75.31
3568,3569,Product 3569,Sports,482.7
3569,3570,Product 3570,Books,389.76
3570,3571,Product 3571,Home Goods,450.13
3571,3572,Product 3572,Sports,272.87
3572,3573,Product 3573,Home Goods,420.16
3573,3574,Product 3574,Sports,227.35
3574,3575,Product 3575,Books,123.46
3575,3576,Product 3576,Electronics,478.54
3576,3577,Product 3577,Home Goods,349.51
3577,3578,Product 3578,Books,494.62
3578,3579,Product 3579,Home Goods,95.4
3579,3580,Product 3580,Sports,167.29
3580,3581,Product 3581,Clothing,448.46
3581,3582,Product 3582,Clothing,259.03
3582,3583,Product 3583,Electronics,134.55
3583,3584,Product 3584,Electronics,449.02
3584,3585,Product 3585,Books,279.73
3585,3586,Product 3586,Sports,177.21
3586,3587,Product 3587,Books,414.71
3587,3588,Product 3588,Clothing,288.85
3588,3589,Product 3589,Sports,172.68
3589,3590,Product 3590,Sports,260.6
3590,3591,Product 3591,Home Goods,210.99
3591,3592,Product 3592,Books,154.18
3592,3593,Product 3593,Home Goods,240.38
3593,3594,Product 3594,Clothing,137.43
3594,3595,Product 3595,Electronics,321.14
3595,3596,Product 3596,Books,233.82
3596,3597,Product 3597,Electronics,37.6
3597,3598,Product 3598,Books,163.13
3598,3599,Product 3599,Home Goods,127.04
3599,3600,Product 3600,Clothing,95.93
3600,3601,Product 3601,Home Goods,15.91
3601,3602,Product 3602,Clothing,332.52
3602,3603,Product 3603,Electronics,274.32
3603,3604,Product 3604,Electronics,113.72
3604,3605,Product 3605,Clothing,102.89
3605,3606,Product 3606,Books,264.28
3606,3607,Product 3607,Books,13.12
3607,3608,Product 3608,Sports,262.0
3608,3609,Product 3609,Sports,342.28
3609,3610,Product 3610,Books,278.74
3610,3611,Product 3611,Home Goods,49.15
3611,3612,Product 3612,Home Goods,405.48
3612,3613,Product 3613,Home Goods,11.17
3613,3614,Product 3614,Books,312.06
3614,3615,Product 3615,Home Goods,33.35
3615,3616,Product 3616,Sports,187.14
3616,3617,Product 3617,Electronics,396.25
3617,3618,Product 3618,Clothing,445.9
3618,3619,Product 3619,Electronics,390.95
3619,3620,Product 3620,Clothing,418.44
3620,3621,Product 3621,Electronics,232.23
3621,3622,Product 3622,Home Goods,440.29
3622,3623,Product 3623,Books,199.46
3623,3624,Product 3624,Sports,321.52
3624,3625,Product 3625,Electronics,405.78
3625,3626,Product 3626,Electronics,323.57
3626,3627,Product 3627,Clothing,414.92
3627,3628,Product 3628,Electronics,260.28
3628,3629,Product 3629,Books,160.67
3629,3630,Product 3630,Books,408.56
3630,3631,Product 3631,Electronics,317.47
3631,3632,Product 3632,Clothing,134.87
3632,3633,Product 3633,Sports,86.97
3633,3634,Product 3634,Electronics,456.01
3634,3635,Product 3635,Home Goods,446.03
3635,3636,Product 3636,Books,122.89
3636,3637,Product 3637,Books,314.8
3637,3638,Product 3638,Home Goods,7.35
3638,3639,Product 3639,Clothing,422.55
3639,3640,Product 3640,Sports,216.34
3640,3641,Product 3641,Home Goods,210.91
3641,3642,Product 3642,Books,130.52
3642,3643,Product 3643,Home Goods,6.18
3643,3644,Product 3644,Sports,97.17
3644,3645,Product 3645,Clothing,417.38
3645,3646,Product 3646,Clothing,166.71
3646,3647,Product 3647,Clothing,429.91
3647,3648,Product 3648,Clothing,337.33
3648,3649,Product 3649,Home Goods,122.55
3649,3650,Product 3650,Home Goods,159.05
3650,3651,Product 3651,Clothing,161.01
3651,3652,Product 3652,Electronics,348.85
3652,3653,Product 3653,Electronics,169.01
3653,3654,Product 3654,Home Goods,246.88
3654,3655,Product 3655,Electronics,442.51
3655,3656,Product 3656,Clothing,193.04
3656,3657,Product 3657,Books,269.73
3657,3658,Product 3658,Home Goods,260.82
3658,3659,Product 3659,Sports,381.95
3659,3660,Product 3660,Books,414.99
3660,3661,Product 3661,Clothing,189.07
