,Product ID,Product Name,Category,Price
796,797,Product 797,Clothing,316.18
797,798,Product 798,Sports,315.09
798,799,Product 799,Home Goods,126.73
799,800,Product 800,Sports,20.24
800,801,Product 801,Clothing,324.94
801,802,Product 802,Electronics,465.45
802,803,Product 803,Clothing,276.4
803,804,Product 804,Electronics,446.86
804,805,Product 805,Books,249.3
805,806,Product 806,Clothing,486.94
806,807,Product 807,Home Goods,292.42
807,808,Product 808,Electronics,399.92
808,809,Product 809,Books,265.35
809,810,Product 810,Sports,56.86
810,811,Product 811,Clothing,163.62
811,812,Product 812,Clothing,470.75
812,813,Product 813,Home Goods,333.71
813,814,Product 814,Home Goods,96.17
814,815,Product 815,Home Goods,436.19
815,816,Product 816,Home Goods,55.74
816,817,Product 817,Clothing,310.59
817,818,Product 818,Home Goods,426.39
818,819,Product 819,Home Goods,111.52
819,820,Product 820,Electronics,449.52
820,821,Product 821,Clothing,479.66
821,822,Product 822,Sports,68.71
822,823,Product 823,Clothing,468.44
823,824,Product 824,Home Goods,427.83
824,825,Product 825,Clothing,387.96
825,826,Product 826,Clothing,133.9
826,827,Product 827,Home Goods,418.44
827,828,Product 828,Clothing,356.98
828,829,Product 829,Electronics,379.72
829,830,Product 830,Clothing,487.96
830,831,Product 831,Electronics,165.12
831,832,Product 832,Clothing,464.5
832,833,Product 833,Home Goods,126.73
833,834,Product 834,Clothing,482.14
834,835,Product 835,Books,28.64
835,836,Product 836,Electronics,229.08
836,837,Product 837,Electronics,113.87
837,838,Product 838,Clothing,78.21
838,839,Product 839,Home Goods,333.72
839,840,Product 840,Sports,359.2
840,841,Product 841,Clothing,419.28
841,842,Product 842,Home Goods,336.67
842,843,Product 843,Electronics,31.12
843,844,Product 844,Books,75.21
844,845,Product 845,Clothing,50.74
845,846,Product 846,Sports,480.35
846,847,Product 847,Sports,304.16
847,848,Product 848,Books,301.13
848,849,Product 849,Books,425.18
849,850,Product 850,Clothing,487.75
850,851,Product 851,Electronics,479.25
851,852,Product 852,Clothing,193.14
852,853,Product 853,Sports,335.5
853,854,Product 854,Books,454.19
854,855,Product 855,Home Goods,468.3
855,856,Product 856,Clothing,175.02
856,857,Product 857,Books,391.07
857,858,Product 858,Electronics,400.26
858,859,Product 859,Sports,394.92
859,860,Product 860,Clothing,160.25
860,861,Product 861,Books,187.07
861,862,Product 862,Sports,310.65
862,863,Product 863,Sports,297.75
863,864,Product 864,Books,171.25
864,865,Product 865,Clothing,403.87
865,866,Product 866,Sports,209.66
866,867,Product 867,Home Goods,239.38
867,868,Product 868,Home Goods,192.59
868,869,Product 869,Home Goods,19.03
869,870,Product 870,Electronics,186.6
870,871,Product 871,Clothing,296.38
871,872,Product 872,Books,119.13
872,873,Product 873,Sports,173.17
873,874,Product 874,Electronics,432.62
874,875,Product 875,Sports,349.5
875,876,Product 876,Electronics,314.43
876,877,Product 877,Electronics,178.24
877,878,Product 878,Books,261.56
878,879,Product 879,Electronics,384.58
879,880,Product 880,Books,483.51
880,881,Product 881,Electronics,20.98
881,882,Product 882,Electronics,191.41
882,883,Product 883,Books,172.3
883,884,Product 884,Home Goods,211.77
884,885,Product 885,Electronics,395.96
885,886,Product 886,Books,461.64
886,887,Product 887,Electronics,212.39
887,888,Product 888,Books,77.28
888,889,Product 889,Electronics,302.1
889,890,Product 890,Home Goods,180.1
890,891,Product 891,Sports,462.51
891,892,Product 892,Clothing,379.34
892,893,Product 893,Books,275.46
893,894,Product 894,Sports,87.34
894,895,Product 895,Sports,142.68
895,896,Product 896,Home Goods,375.88
896,897,Product 897,Sports,26.86
897,898,Product 898,Home Goods,146.79
898,899,Product 899,Home Goods,417.08
899,900,Product 900,Home Goods,135.48
900,901,Product 901,Sports,314.3
901,902,Product 902,Sports,114.61
902,903,Product 903,Clothing,93.43
903,904,Product 904,Home Goods,54.83
904,905,Product 905,Home Goods,492.52
905,906,Product 906,Electronics,381.76
906,907,Product 907,Electronics,374.4
907,908,Product 908,Electronics,148.89
908,909,Product 909,Home Goods,473.07
909,910,Product 910,Clothing,363.06
910,911,Product 911,Home Goods,164.19
911,912,Product 912,Electronics,203.66
912,913,Product 913,Books,55.39
913,914,Product 914,Clothing,243.08
914,915,Product 915,Electronics,491.61
915,916,Product 916,Sports,484.59
916,917,Product 917,Home Goods,28.0
917,918,Product 918,Electronics,444.6
918,919,Product 919,Clothing,116.79
919,920,Product 920,Clothing,67.78
920,921,Product 921,Home Goods,223.13
921,922,Product 922,Home Goods,337.77
922,923,Product 923,Books,193.89
923,924,Product 924,Clothing,333.8
924,925,Product 925,Books,51.36
925,926,Product 926,Sports,455.63
926,927,Product 927,Home Goods,317.43
927,928,Product 928,Books,292.46
928,929,Product 929,Electronics,248.11
929,930,Product 930,Sports,417.8
930,931,Product 931,Books,174.01
931,932,Product 932,Clothing,484.83
932,933,Product 933,Clothing,146.44
933,934,Product 934,Electronics,235.5
934,935,Product 935,Home Goods,47.82
935,936,Product 936,Electronics,102.18
936,937,Product 937,Clothing,280.47
937,938,Product 938,Electronics,92.1
938,939,Product 939,Electronics,153.85
939,940,Product 940,Sports,380.05
940,941,Product 941,Electronics,492.36
941,942,Product 942,Clothing,82.77
942,943,Product 943,Books,321.34
943,944,Product 944,Books,52.96
944,945,Product 945,Electronics,303.25
945,946,Product 946,Home Goods,436.24
946,947,Product 947,Clothing,356.47
947,948,Product 948,Electronics,38.87
948,949,Product 949,Clothing,144.66
949,950,Product 950,Electronics,166.86
950,951,Product 951,Clothing,352.51
951,952,Product 952,Clothing,69.33
952,953,Product 953,Clothing,439.01
953,954,Product 954,Electronics,460.45
954,955,Product 955,Home Goods,317.18
955,956,Product 956,Clothing,292.7
956,957,Product 957,Clothing,472.29
957,958,Product 958,Home Goods,92.59
958,959,Product 959,Electronics,448.39
959,960,Product 960,Clothing,360.47
960,961,Product 961,Clothing,77.24
961,962,Product 962,Sports,105.2
962,963,Product 963,Electronics,254.28
963,964,Product 964,Books,161.0
964,965,Product 965,Books,41.3
965,966,Product 966,Home Goods,320.43
966,967,Product 967,Electronics,100.41
967,968,Product 968,Books,465.47
968,969,Product 969,Home Goods,261.78
969,970,Product 970,Books,485.14
970,971,Product 971,Electronics,218.31
971,972,Product 972,Electronics,326.13
972,973,Product 973,Sports,345.84
973,974,Product 974,Sports,409.91
974,975,Product 975,Sports,317.71
975,976,Product 976,Sports,475.08
976,977,Product 977,Electronics,453.73
977,978,Product 978,Books,148.84
978,979,Product 979,Clothing,86.54
979,980,Product 980,Electronics,71.38
980,981,Product 981,Books,219.6
981,982,Product 982,Clothing,495.79
982,983,Product 983,Clothing,119.3
983,984,Product 984,Electronics,190.82
984,985,Product 985,Home Goods,196.7
985,986,Product 986,Clothing,251.32
986,987,Product 987,Home Goods,445.57
987,988,Product 988,Home Goods,162.51
988,989,Product 989,Home Goods,335.73
989,990,Product 990,Clothing,233.45
990,991,Product 991,Sports,451.76
991,992,Product 992,Home Goods,491.88
992,993,Product 993,Home Goods,260.01
993,994,Product 994,Sports,243.66
994,995,Product 995,Sports,364.93
995,996,Product 996,Clothing,96.5
996,997,Product 997,Electronics,164.98
997,998,Product 998,Clothing,405.06
998,999,Product 999,Electronics,416.56
999,1000,Product 1000,Clothing,78.56
